ID,优先级,综合分,主分类,子分类,名称,作者/机构,类型,语言,引用角色,访问,更新频率,主页URL,Feed/API URL,Feed状态,适合X帖型,为什么值得,核验/版权提醒,Karpathy共享,来源集合,来源/溯源URL,核验日期,HTTP,最终URL,主题标签
SRC-322,B,86,AI、科技与工程,数学、科学与认知,terriblesoftware.org,Matheus Lima,独立博客 / 长文,en,解释源,Open,不定期,https://terriblesoftware.org,https://terriblesoftware.org/feed/,有效,概念解释、反直觉事实、研究脉络,2025 年 Hacker News 高热个人博客。作者背景：Software developer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://terriblesoftware.org/feed/,"engineering leadership, computer science, tech adventures"
SRC-323,B,86,AI、科技与工程,软件、系统与互联网,timsh.org,Tim Sh,独立博客 / 长文,en,解释源,Open,不定期,https://timsh.org,https://timsh.org/rss/,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Product manager and ex-CTO。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://timsh.org/rss/,"programming, technology, personal thoughts"
SRC-324,B,86,AI、科技与工程,软件、系统与互联网,tomrenner.com,Tom Renner,独立博客 / 长文,en,解释源,Open,不定期,https://tomrenner.com,https://tomrenner.com/index.xml,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Generalist developer and team lead。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://tomrenner.com/index.xml,"software development, ethical tech"
SRC-325,B,86,AI、科技与工程,安全、隐私与数字权利,troyhunt.com,Troy Hunt,独立博客 / 长文,en,解释源,Open,不定期,https://troyhunt.com,https://www.troyhunt.com/rss/,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Security expert and instructor。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://www.troyhunt.com/rss/,"security, data breaches, web security"
SRC-326,B,86,AI、科技与工程,软件、系统与互联网,utcc.utoronto.ca/~cks,Chris Siebenmann,独立博客 / 长文,en,解释源,Open,不定期,https://utcc.utoronto.ca/~cks,https://utcc.utoronto.ca/~cks/space/blog/?atom,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Unix system administrator at University of Toronto。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://utcc.utoronto.ca/~cks/space/blog/?atom,"Unix, system administration, linux"
SRC-327,B,86,AI、科技与工程,软件、系统与互联网,wheresyoured.at,Ed Zitron,独立博客 / 长文,en,解释源,Open,不定期,https://wheresyoured.at,https://www.wheresyoured.at/rss/,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：CEO of EZPR。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://www.wheresyoured.at/rss/,"tech industry, AI, media criticism"
SRC-328,B,86,AI、科技与工程,软件、系统与互联网,worksonmymachine.substack.com,Scott Werner,独立博客 / 长文,en,解释源,Open,不定期,https://worksonmymachine.substack.com,https://worksonmymachine.ai/feed,重定向后有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Writer and software developer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://worksonmymachine.ai/feed,"AI, software development, future of work"
SRC-329,B,86,AI、科技与工程,软件、系统与互联网,xania.org,Matt Godbolt,独立博客 / 长文,en,解释源,Open,不定期,https://xania.org,https://xania.org/feed,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：C++ developer and compiler expert。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://xania.org/feed,"assembly, compilers, performance"
SRC-330,B,86,AI、科技与工程,软件、系统与互联网,xeiaso.net,Xe Iaso,独立博客 / 长文,en,解释源,Open,不定期,https://xeiaso.net,https://xeiaso.net/blog.rss,有效,工程洞见、实战复盘、技术解释,2025 年 Hacker News 高热个人博客。作者背景：Software developer and creator of Anubis。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://xeiaso.net/blog.rss,"software development, Rust programming, Nix"
SRC-331,B,86,AI、科技与工程,数字生活、效率与软件,少数派,,教程、产品体验、工作流与观点,zh-CN,解释源,Freemium,每日高频,https://sspai.com/,https://sspai.com/feed,有效,工具教程、工作流、产品体验；操作清单、工作流和应用对比；商业合作内容需筛选。,中文数字生活和效率工具实践丰富，适合直接转化成可操作内容。,Feed端点已核验；部分会员文章可能只有摘要。；2026-08-17：Feed 端点返回 application/xml。,false,扩展调研：科技、科学与数据；扩展调研：人文、历史、哲学与设计,https://sspai.com/feed；https://sspai.com/,2026-08-17,200,https://sspai.com/feed,
SRC-332,B,86,人文与跨学科,社会、文化与人文写作,simone.org,Simone Salis,独立博客 / 长文,en,解释源,Open,不定期,https://simone.org,https://simone.org/rss/,重定向后有效,观点摘引、文化观察、跨学科连接,2025 年 Hacker News 高热个人博客。作者背景：Creative Director and process engineer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://simone.org/rss/,"digital minimalism, philosophy, technology"
SRC-333,B,86,历史与考古,历史、技术史与文化记忆,computer.rip,J.B. Crawford,独立博客 / 长文,en,解释源,Open,不定期,https://computer.rip,https://computer.rip/rss.xml,有效,技术史、历史类比、档案式线程,2025 年 Hacker News 高热个人博客。作者背景：DevOps consultant and writer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://computer.rip/rss.xml,computer history
SRC-334,B,86,历史与考古,历史、技术史与文化记忆,devblogs.microsoft.com/oldnewthing,Raymond Chen,独立博客 / 长文,en,解释源,Open,不定期,https://devblogs.microsoft.com/oldnewthing,https://devblogs.microsoft.com/oldnewthing/feed,有效,技术史、历史类比、档案式线程,2025 年 Hacker News 高热个人博客。作者背景：Veteran Microsoft engineer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://devblogs.microsoft.com/oldnewthing/feed,"Windows development, programming, software history"
SRC-335,B,86,历史与考古,历史、技术史与文化记忆,experimental-history.com,Adam Mastroianni,独立博客 / 长文,en,解释源,Open,不定期,https://experimental-history.com,https://www.experimental-history.com/feed,有效,技术史、历史类比、档案式线程,2025 年 Hacker News 高热个人博客。作者背景：Writer and software engineer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://www.experimental-history.com/feed,"history, technology, urban planning"
SRC-336,B,86,历史与考古,历史、技术史与文化记忆,filfre.net,Jimmy Maher,独立博客 / 长文,en,解释源,Open,不定期,https://filfre.net,https://www.filfre.net/feed/,有效,技术史、历史类比、档案式线程,2025 年 Hacker News 高热个人博客。作者背景：Writer and historian。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://www.filfre.net/feed/,"computer history, interactive fiction, technology"
SRC-337,B,86,历史与考古,全球史与历史评论,History Today,,历史学者文章、评论、书评,en,解释源,Freemium,近每日,https://www.historytoday.com/,https://www.historytoday.com/feed/rss.xml,有效,今天的事件在历史上并非第一次的对照线程。,长期由专业历史学者写作，兼顾叙事和 historiography，适合给当代议题补历史纵深。,2026-08-17：Feed 端点返回 application/rss+xml。,false,扩展调研：人文、历史、哲学与设计,https://www.historytoday.com/,2026-08-17,200,https://www.historytoday.com/feed/rss.xml,
SRC-338,B,86,历史与考古,历史、思想与原始文本,Lapham's Quarterly,,历史原文、评论、书讯与播客更新,en,解释源,Freemium,每周数次，纸刊按季,https://www.laphamsquarterly.org/,https://laphamsquarterly.substack.com/feed,有效,古人早已讨论过今天问题的今昔对照。,善于用不同年代的原始文本围绕同一主题构成对话，是历史类内容的高密度素材入口。,2026-08-17：采用其当前官方 Substack Feed，端点返回 application/xml。,false,扩展调研：人文、历史、哲学与设计,https://laphamsquarterly.substack.com/,2026-08-17,200,https://laphamsquarterly.substack.com/feed,
SRC-339,B,86,历史与考古,历史、技术史与文化记忆,righto.com,Ken Shirriff,独立博客 / 长文,en,解释源,Open,不定期,https://righto.com,https://www.righto.com/feeds/posts/default,有效,技术史、历史类比、档案式线程,2025 年 Hacker News 高热个人博客。作者背景：Vintage computer enthusiast。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。,true,Karpathy 分享的 HN 2025 RSS 冷启动集,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b,2026-08-17,200,https://www.righto.com/feeds/posts/default,"computer history, vintage computers, reverse engineering"
SRC-340,B,86,哲学与思想,大众哲学与伦理,Philosophy Now,,哲学文章、书评、访谈与栏目,en,解释源,Freemium,每周约1至3篇,https://philosophynow.org/,https://philosophynow.org/rss,有效,日常问题的哲学拆解和观点投票。,比学术期刊更易读，适合将伦理、认识论和思想史转成普通读者能参与的问题。,2026-08-17：RSS 端点返回 application/rss+xml。,false,扩展调研：人文、历史、哲学与设计,https://philosophynow.org/,2026-08-17,200,https://philosophynow.org/rss,
SRC-341,B,86,商业、管理与创新,科技趋势与市场结构,Benedict Evans,,科技趋势、市场数据、平台变化、演示文稿与每周评论,en,解释源,Freemium,每周约1篇，另有年度演示,https://www.ben-evans.com/benedictevans,https://www.ben-evans.com/benedictevans?format=rss,有效,一张图表加一个被忽视的基准率加一个趋势问题。,善于用历史和市场数据校准技术叙事，能提供高质量图表和二阶问题。,2026-08-17：Squarespace官方RSS返回200和有效XML；图表引用应保留原始数据出处。,false,扩展调研：成长、学习、商业与管理,https://www.ben-evans.com/benedictevans?format=rss,2026-08-17,200,https://www.ben-evans.com/benedictevans?format=rss,
SRC-342,B,86,商业、管理与创新,循证管理与决策,Center for Evidence-Based Management,,循证管理教材、证据综述、工具、课程与推荐阅读,en,解释源,Freemium,不定期更新资源,https://cebma.org/,,无RSS/API入口,展示如何把一个管理问题改写成可检验问题，并检查四类证据。,独立非营利机构，专门训练管理者综合科学、组织、实践者与利益相关者证据。,2026-08-17：官网返回200；未发现稳定官方RSS，按资源平台收录，部分课程和综述需会员。,false,扩展调研：成长、学习、商业与管理,https://cebma.org/,2026-08-17,,,
SRC-343,B,86,商业、管理与创新,数学、科学与认知,construction-physics.com,Brian Potter,独立博客 / 长文,en,解释源,Open,不定期,https://www.construction-physics.com/,https://www.construction-physics.com/feed,有效,概念解释、反直觉事实、研究脉络；用成本曲线或历史案例解释一个产业瓶颈。,2025 年 Hacker News 高热个人博客。作者背景：Engineer and writer。,独立作者源；事实、数字和因果需回到论文、文档或数据。观点须明确归因。；2026-08-17：官方Substack RSS返回200和有效XML；引用数字时回到文中原始数据。,true,Karpathy 分享的 HN 2025 RSS 冷启动集；扩展调研：成长、学习、商业与管理,https://gist.github.com/emschwartz/e6d2bf860ccc367fe37ff953ba6de66b；https://www.construction-physics.com/feed,2026-08-17,200,https://www.construction-physics.com/feed,"construction,engineering,physics"
